LoadCell xo yo zo xrot yrot zrot xlin ylin zlin xmag ymag zmag xa1 ya1 za1 xa2 ya2 za2
49.82 0.00 -0.37 -5.25 0.12 -0.06 0.00 -0.01 -0.03 -0.25 -9.88 16.56 -34.75 -0.08 0.86 9.50 -0.07 0.90 9.76		
49.84 0.00 -0.37 -5.25 -0.12 1.75 0.06 0.51 -0.16 0.56 -6.38 10.25 -20.56 0.44 0.73 10.32 -0.06 0.90 9.76		
49.85 359.94 -0.37 -5.25 0.00 -0.44 -0.50 0.41 -0.43 0.71 -6.25 10.06 -22.37 0.02 0.55 10.32 -0.07 0.90 9.76		
49.85 359.94 -0.44 -5.25 0.00 0.37 -0.31 -0.19 -0.25 -0.03 -6.56 9.56 -20.75 -0.27 0.64 9.73 -0.07 0.90 9.76		
47.63 359.94 -0.44 -5.25 0.06 0.44 -0.31 -0.47 -0.14 -0.51 -6.88 10.69 -21.19 -0.50 0.61 9.63 -0.08 0.90 9.76		
44.55 359.94 -0.44 -5.25 -0.06 0.50 0.00 -0.34 -0.08 -0.50 -5.69 9.56 -21.87 -0.42 0.81 9.26 -0.08 0.90 9.76		
41.42 359.94 -0.44 -5.25 0.06 -0.50 0.06 -0.22 0.06 -0.78 -5.69 10.00 -22.19 -0.30 0.96 8.98 -0.07 0.90 9.76		
38.30 359.94 -0.44 -5.25 0.06 -0.19 0.19 0.25 0.01 -0.09 -6.06 10.00 -21.87 0.17 0.91 9.67 -0.07 0.90 9.76		
35.18 359.94 -0.37 -5.25 -0.19 -0.12 0.12 0.24 0.10 -0.27 -6.56 10.00 -20.37 0.16 1.00 9.48 -0.07 0.90 9.76		
32.07 359.94 -0.37 -5.25 -0.12 0.12 0.19 0.20 0.02 -0.26 -6.56 9.56 -21.19 0.12 0.92 9.50 -0.07 0.90 9.76		
28.97 359.94 -0.37 -5.25 -0.19 0.44 0.06 -0.09 0.03 -0.56 -6.56 10.25 -21.19 -0.17 0.93 9.19 -0.07 0.90 9.76		
25.86 359.94 -0.37 -5.25 -0.12 0.63 0.06 -0.18 0.00 -0.50 -6.56 10.00 -22.00 -0.26 0.89 9.25 -0.07 0.90 9.76		
22.76 359.94 -0.37 -5.25 0.06 0.37 -0.06 -0.17 -0.10 -0.36 -6.88 10.00 -22.00 -0.24 0.79 9.40 -0.07 0.90 9.76		
19.65 359.94 -0.37 -5.25 0.00 -0.06 -0.19 -0.09 -0.09 -0.24 -5.75 10.00 -21.19 -0.16 0.80 9.51 -0.07 0.90 9.76		
16.53 359.94 -0.37 -5.25 0.00 -0.56 0.00 0.08 -0.08 -0.10 -6.19 10.25 -20.37 0.01 0.81 9.66 -0.07 0.90 9.76		
13.41 359.94 -0.37 -5.25 0.00 -0.56 -0.12 0.14 -0.05 0.01 -6.88 10.00 -21.19 0.05 0.84 9.75 -0.07 0.90 9.76		
10.26 359.94 -0.37 -5.25 0.06 -0.25 0.06 0.11 -0.06 0.00 -6.88 10.00 -20.75 0.03 0.83 9.76 -0.07 0.90 9.76		
7.13 359.94 -0.37 -5.25 0.06 0.06 -0.06 0.04 -0.02 -0.14 -5.75 9.56 -20.75 -0.02 0.87 9.61 -0.07 0.90 9.76		
3.98 359.94 -0.37 -5.25 0.06 0.06 0.00 -0.07 -0.05 -0.23 -5.75 10.00 -21.19 -0.14 0.84 9.52 -0.07 0.90 9.76		
0.82 359.94 -0.37 -5.25 0.00 0.19 -0.06 -0.10 -0.02 -0.27 -6.19 10.00 -20.75 -0.17 0.87 9.49 -0.07 0.90 9.76		
-0.10 359.94 -0.37 -5.25 0.00 -0.19 -0.06 -0.07 -0.02 -0.30 -5.75 10.69 -20.75 -0.11 0.87 9.51 -0.07 0.90 9.76		
-0.11 359.94 -0.37 -5.25 0.00 -0.25 0.00 0.06 0.00 -0.16 -6.19 10.69 -20.37 0.00 0.89 9.59 -0.07 0.90 9.76		
-0.12 359.94 -0.37 -5.25 -0.12 0.00 0.00 0.06 -0.01 -0.22 -6.56 10.25 -21.56 0.00 0.88 9.53 -0.07 0.90 9.76		
-0.13 359.94 -0.37 -5.25 0.06 0.06 -0.06 0.01 0.00 -0.27 -6.56 9.56 -21.56 -0.06 0.90 9.49 -0.07 0.90 9.76		
-0.10 359.94 -0.37 -5.25 -0.12 0.12 -0.06 0.00 0.00 -0.27 -6.88 10.00 -20.75 -0.07 0.90 9.49 -0.07 0.90 9.76		
-0.09 359.94 -0.37 -5.25 -0.19 0.12 0.00 -0.07 0.01 -0.33 -5.75 10.25 -22.00 -0.12 0.89 9.43 -0.07 0.90 9.76		
-0.11 359.94 -0.37 -5.25 -0.12 0.00 0.06 -0.04 -0.01 -0.32 -6.19 10.25 -20.00 -0.11 0.89 9.43 -0.07 0.90 9.76		
-0.15 359.94 -0.37 -5.25 -0.06 -0.19 0.06 0.00 -0.01 -0.27 -5.75 9.19 -20.37 -0.08 0.88 9.49 -0.07 0.90 9.76		
-0.15 359.94 -0.37 -5.25 -0.06 -0.06 0.06 0.01 -0.01 -0.20 -6.19 10.25 -20.00 -0.04 0.88 9.52 -0.07 0.90 9.76		
-0.15 359.94 -0.37 -5.25 0.06 0.19 0.00 0.03 -0.01 -0.20 -6.56 9.56 -19.69 -0.03 0.88 9.56 -0.07 0.90 9.76	
-0.19 359.94 -0.37 -5.25 -0.06 0.25 0.00 0.00 -0.03 -0.20 -6.19 10.00 -20.75 -0.10 0.88 9.48 -0.07 0.90 9.76		
-0.20 359.94 -0.37 -5.25 0.12 0.00 0.12 -0.04 -0.03 -0.24 -6.19 10.25 -19.69 -0.11 0.86 9.52 -0.07 0.90 9.76		
-0.18 359.94 -0.37 -5.25 -0.06 0.00 0.00 -0.01 -0.04 -0.21 -5.50 10.69 -19.69 -0.08 0.85 9.55 -0.07 0.90 9.76		
-0.15 359.94 -0.37 -5.25 -0.06 -0.12 0.06 0.00 -0.02 -0.20 -5.50 10.69 -20.00 -0.06 0.87 9.56 -0.07 0.90 9.76		
-0.16 359.94 -0.37 -5.25 -0.06 0.06 -0.06 0.01 -0.01 -0.21 -6.56 10.25 -20.00 -0.05 0.88 9.54 -0.07 0.90 9.76		
-0.18 359.94 -0.37 -5.25 -0.06 -0.25 -0.06 0.00 -0.01 -0.21 -6.88 9.56 -21.56 -0.05 0.89 9.57 -0.07 0.90 9.76		
-0.15 359.94 -0.37 -5.25 -0.06 0.00 0.00 0.00 -0.02 -0.23 -6.19 10.00 -20.37 -0.08 0.87 9.52 -0.07 0.90 9.76		
-0.16 359.94 -0.37 -5.25 -0.06 0.12 -0.06 -0.02 -0.01 -0.24 -5.75 10.69 -20.37 -0.09 0.88 9.51 -0.07 0.90 9.76		
-0.20 359.94 -0.37 -5.25 0.12 0.06 -0.06 -0.03 -0.02 -0.25 -6.19 10.25 -20.37 -0.10 0.87 9.50 -0.07 0.90 9.76	
-0.22 359.94 -0.37 -5.25 -0.06 0.00 -0.06 0.00 -0.02 -0.24 -5.75 10.25 -20.75 -0.07 0.86 9.55 -0.07 0.90 9.76		
-0.23 359.94 -0.37 -5.25 0.06 -0.19 -0.06 0.00 -0.01 -0.26 -5.75 9.56 -19.69 -0.07 0.88 9.50 -0.07 0.90 9.76		
-0.26 359.94 -0.37 -5.25 -0.06 0.00 0.00 0.00 -0.02 -0.24 -6.19 10.25 -21.56 -0.06 0.87 9.52 -0.07 0.90 9.76		
-0.27 359.94 -0.37 -5.25 -0.06 0.12 0.00 0.01 -0.01 -0.26 -6.19 10.00 -21.19 -0.06 0.89 9.50 -0.07 0.90 9.76		
-0.29 359.94 -0.37 -5.25 0.12 0.19 -0.06 0.01 -0.01 -0.25 -6.56 10.00 -20.37 -0.06 0.88 9.50 -0.07 0.90 9.76	
-0.32 359.94 -0.37 -5.25 0.06 -0.06 0.00 0.01 -0.01 -0.25 -6.19 9.56 -20.37 -0.05 0.88 9.51 -0.07 0.90 9.76		
-0.33 359.94 -0.37 -5.25 0.00 -0.12 0.12 0.02 -0.03 -0.22 -6.19 10.00 -21.19 -0.04 0.86 9.53 -0.07 0.90 9.76		
-0.33 359.94 -0.37 -5.25 0.06 -0.12 0.12 0.00 -0.02 -0.24 -6.88 10.25 -20.00 -0.08 0.87 9.52 -0.07 0.90 9.76		
-0.32 359.94 -0.37 -5.25 0.00 0.00 -0.06 0.00 -0.02 -0.26 -6.56 10.69 -20.75 -0.07 0.87 9.50 -0.07 0.90 9.76		
-0.31 359.94 -0.37 -5.25 0.00 0.12 0.00 -0.01 -0.01 -0.22 -6.56 10.25 -20.75 -0.08 0.88 9.53 -0.07 0.90 9.76	
-0.22 359.94 -0.37 -5.25 0.06 0.12 -0.12 -0.01 -0.05 -0.25 -5.75 10.69 -22.00 -0.09 0.84 9.50 -0.07 0.90 9.76	
-0.17 359.94 -0.37 -5.25 0.00 -0.19 -0.12 -0.02 -0.02 -0.24 -6.19 9.56 -21.19 -0.10 0.87 9.52 -0.07 0.90 9.76		
-0.16 359.94 -0.37 -5.25 0.00 0.00 0.00 0.00 -0.01 -0.23 -5.75 10.69 -20.75 -0.08 0.88 9.53 -0.07 0.90 9.76		
-0.14 359.94 -0.37 -5.25 -0.19 -0.12 0.00 0.00 -0.02 -0.23 -6.19 9.56 -20.37 -0.07 0.87 9.52 -0.07 0.90 9.76		
-0.12 359.94 -0.37 -5.25 0.06 -0.06 0.00 0.00 -0.02 -0.21 -6.56 10.69 -20.00 -0.08 0.87 9.55 -0.07 0.90 9.76	
-0.13 359.94 -0.37 -5.25 0.06 -0.06 -0.06 0.00 -0.02 -0.26 -6.19 10.00 -20.50 -0.07 0.87 9.50 -0.07 0.90 9.76		
-0.15 359.94 -0.37 -5.25 0.06 -0.12 0.06 0.00 -0.01 -0.26 -5.50 10.69 -20.37 -0.08 0.86 9.50 -0.07 0.90 9.76	
-0.15 359.94 -0.37 -5.25 0.06 0.06 0.00 0.00 0.00 -0.24 -5.75 9.56 -20.75 -0.08 0.89 9.51 -0.07 0.90 9.76		
-0.13 359.94 -0.37 -5.25 0.06 0.06 0.06 0.00 0.00 -0.25 -5.50 10.25 -21.19 -0.08 0.89 9.51 -0.07 0.90 9.76		
-0.11 359.94 -0.37 -5.25 0.00 0.12 0.06 -0.01 -0.03 -0.23 -5.50 10.25 -21.19 -0.09 0.86 9.53 -0.07 0.90 9.76		
-0.13 359.94 -0.37 -5.25 0.12 -0.12 0.12 0.00 0.02 -0.22 -6.88 10.00 -21.19 -0.06 0.92 9.53 -0.07 0.90 9.76		
-0.12 359.94 -0.37 -5.25 0.06 -0.06 0.19 0.01 0.00 -0.19 -5.75 10.00 -20.37 -0.09 0.90 9.56 -0.07 0.90 9.76		
-0.11 359.94 -0.37 -5.25 -0.12 0.12 0.06 -0.03 0.00 -0.23 -5.75 9.56 -20.50 -0.10 0.90 9.52 -0.07 0.90 9.76		
-0.13 359.94 -0.37 -5.25 -0.06 -0.06 0.00 -0.02 -0.10 -0.35 -5.75 10.00 -21.56 -0.10 0.79 9.40 -0.07 0.90 9.76	
-0.20 359.94 -0.37 -5.25 -0.12 0.06 -0.06 -0.05 0.00 -0.34 -6.19 10.69 -20.75 -0.12 0.90 9.41 -0.07 0.90 9.76	
-0.24 359.94 -0.37 -5.25 -0.06 -0.12 0.19 0.01 0.02 -0.15 -6.88 9.56 -21.56 -0.04 0.88 9.55 -0.07 0.90 9.76		
-0.24 359.94 -0.37 -5.25 0.12 -0.19 0.19 0.01 0.06 -0.14 -4.69 10.25 -21.56 -0.05 0.96 9.62 -0.07 0.90 9.76		
-0.23 359.94 -0.37 -5.25 0.06 0.00 0.06 0.01 0.03 -0.16 -6.88 10.00 -21.19 -0.06 0.93 9.60 -0.07 0.90 9.76		
-0.25 359.94 -0.37 -5.25 0.00 0.00 -0.06 0.00 -0.01 -0.19 -6.19 10.69 -19.69 -0.08 0.93 9.57 -0.07 0.90 9.76		
-0.25 359.94 -0.37 -5.25 0.00 -0.12 0.06 -0.03 0.04 -0.22 -6.56 10.69 -21.19 -0.11 0.94 9.53 -0.07 0.90 9.76		
-0.24 359.94 -0.37 -5.25 0.06 0.12 -0.06 -0.01 -0.02 -0.22 -5.75 9.56 -20.75 -0.08 0.87 9.53 -0.07 0.90 9.76		
-0.25 359.94 -0.37 -5.25 0.00 -0.12 0.12 -0.02 -0.02 -0.22 -5.75 10.00 -20.75 -0.09 0.87 9.54 -0.07 0.90 9.76		
-0.25 359.94 -0.37 -5.25 0.00 -0.06 -0.12 0.00 -0.01 -0.23 -6.19 10.25 -20.50 -0.06 0.88 9.52 -0.07 0.90 9.76		
-0.27 359.94 -0.37 -5.25 -0.06 0.12 0.06 0.03 -0.02 -0.24 -5.75 10.25 -21.19 -0.06 0.91 9.54 -0.07 0.90 9.76		
-0.30 359.94 -0.37 -5.25 -0.06 0.00 -0.06 0.00 -0.01 -0.20 -5.50 10.00 -21.19 -0.06 0.88 9.56 -0.07 0.90 9.76		
-0.33 359.94 -0.37 -5.25 -0.06 0.12 0.00 0.00 -0.03 -0.24 -6.88 10.00 -20.50 -0.08 0.86 9.52 -0.07 0.90 9.76		
-0.31 359.94 -0.37 -5.25 -0.06 0.19 -0.12 -0.03 -0.01 -0.24 -5.50 10.69 -20.50 -0.10 0.88 9.52 -0.07 0.90 9.76		
-0.32 359.94 -0.37 -5.25 0.00 0.00 -0.12 -0.01 -0.03 -0.25 -5.75 10.00 -22.00 -0.09 0.86 9.50 -0.07 0.90 9.76		
-0.30 359.94 -0.37 -5.25 0.00 -0.06 0.06 -0.01 -0.03 -0.25 -6.56 10.25 -20.50 -0.09 0.86 9.50 -0.07 0.90 9.76		
-0.29 359.94 -0.37 -5.25 0.12 0.00 -0.06 0.00 -0.03 -0.24 -6.19 10.00 -20.50 -0.08 0.86 9.52 -0.07 0.90 9.76		
-0.27 359.94 -0.37 -5.25 0.00 0.12 -0.06 0.00 -0.02 -0.25 -6.56 9.56 -21.19 -0.07 0.86 9.55 -0.07 0.90 9.76		
-0.25 359.94 -0.37 -5.25 0.06 0.06 -0.06 -0.01 -0.04 -0.23 -5.06 10.00 -21.69 -0.08 0.85 9.52 -0.07 0.90 9.76		
-0.25 359.94 -0.37 -5.25 0.06 0.00 0.06 -0.01 -0.03 -0.25 -6.56 10.25 -19.25 -0.08 0.86 9.50 -0.07 0.90 9.76		
-0.25 359.94 -0.37 -5.25 0.06 0.06 0.06 -0.01 -0.02 -0.28 -6.19 9.56 -20.00 -0.06 0.86 9.51 -0.07 0.90 9.76		
-0.29 359.94 -0.37 -5.25 0.00 0.06 -0.06 0.01 -0.03 -0.23 -5.06 10.25 -20.50 -0.05 0.86 9.53 -0.07 0.90 9.76		
-0.34 359.94 -0.37 -5.25 0.00 0.19 0.00 -0.01 -0.01 -0.22 -5.75 10.25 -20.50 -0.08 0.88 9.53 -0.07 0.90 9.76		
-0.34 359.94 -0.37 -5.25 0.06 0.00 0.12 -0.01 -0.03 -0.22 -6.19 10.25 -21.19 -0.07 0.87 9.53 -0.07 0.90 9.76		
-0.32 359.94 -0.37 -5.25 0.00 0.12 0.00 0.01 -0.01 -0.21 -5.75 11.50 -20.50 -0.06 0.89 9.54 -0.07 0.90 9.76		
-0.32 359.94 -0.37 -5.25 0.00 0.00 0.00 -0.01 -0.02 -0.24 -5.75 10.00 -21.19 -0.09 0.87 9.52 -0.07 0.90 9.76		
-0.33 359.94 -0.37 -5.25 0.00 0.06 -0.12 0.00 -0.05 -0.26 -5.06 10.00 -20.50 -0.07 0.84 9.49 -0.07 0.90 9.76	
-0.29 359.94 -0.37 -5.25 0.06 0.00 -0.06 -0.02 -0.03 -0.21 -5.50 9.56 -20.06 -0.10 0.86 9.55 -0.07 0.90 9.76		
-0.30 359.94 -0.37 -5.25 0.00 0.00 -0.06 0.01 -0.01 -0.22 -6.56 10.69 -20.00 -0.06 0.88 9.54 -0.07 0.90 9.76		
-0.30 359.94 -0.37 -5.25 -0.12 0.12 -0.19 0.00 -0.01 -0.23 -5.75 10.69 -20.75 -0.08 0.88 9.53 -0.07 0.90 9.76		
-0.30 359.94 -0.37 -5.25 0.00 -0.12 0.00 0.00 -0.01 -0.23 -5.75 10.69 -19.69 -0.08 0.88 9.52 -0.07 0.90 9.76		
-0.30 359.94 -0.37 -5.25 0.12 0.19 -0.06 0.00 -0.02 -0.24 -5.75 10.25 -20.75 -0.09 0.88 9.50 -0.07 0.90 9.76		
-0.32 359.94 -0.37 -5.25 0.06 -0.06 0.00 -0.01 -0.03 -0.22 -6.19 10.69 -19.69 -0.09 0.86 9.54 -0.07 0.90 9.76		
-0.31 359.94 -0.37 -5.25 0.06 0.06 0.00 -0.01 -0.04 -0.22 -5.50 11.06 -20.00 -0.09 0.85 9.53 -0.07 0.90 9.76		
-0.34 359.94 -0.37 -5.25 0.06 0.06 -0.06 0.00 -0.03 -0.24 -5.75 9.19 -20.75 -0.06 0.86 9.52 -0.07 0.90 9.76		
-0.35 359.94 -0.37 -5.25 0.00 -0.12 -0.06 0.00 -0.03 -0.24 -6.56 10.00 -20.50 -0.07 0.86 9.52 -0.07 0.90 9.76		
-0.32 359.94 -0.37 -5.25 0.06 -0.19 -0.06 -0.01 -0.01 -0.25 -5.75 10.25 -20.06 -0.09 0.87 9.53 -0.07 0.90 9.76		
-0.30 359.94 -0.37 -5.25 0.06 -0.06 -0.12 0.00 -0.04 -0.25 -5.50 10.69 -21.69 -0.07 0.85 9.50 -0.07 0.90 9.76		
-0.28 359.94 -0.37 -5.25 0.00 0.06 0.06 -0.02 -0.01 -0.25 -6.56 10.25 -20.75 -0.09 0.88 9.51 -0.07 0.90 9.76		
-0.27 359.94 -0.37 -5.25 -0.06 0.12 0.00 0.00 -0.04 -0.24 -4.25 10.25 -20.75 -0.06 0.89 9.55 -0.07 0.90 9.76		
-0.29 359.94 -0.37 -5.25 0.12 -0.06 0.12 0.00 -0.01 -0.24 -5.75 10.69 -20.75 -0.06 0.88 9.52 -0.07 0.90 9.76		
-0.31 359.94 -0.37 -5.25 0.06 0.06 0.00 -0.01 -0.02 -0.25 -4.69 9.56 -20.50 -0.09 0.87 9.50 -0.07 0.90 9.76		
-0.29 359.94 -0.37 -5.25 0.12 -0.12 0.12 0.00 -0.02 -0.24 -6.56 10.69 -21.19 -0.06 0.87 9.50 -0.07 0.90 9.76		
-0.31 359.94 -0.37 -5.25 0.12 0.06 0.06 -0.01 -0.03 -0.20 -6.19 10.00 -20.75 -0.08 0.86 9.56 -0.07 0.90 9.76		
-0.31 359.94 -0.37 -5.25 -0.06 0.06 -0.06 -0.01 -0.04 -0.21 -5.75 10.00 -20.06 -0.09 0.85 9.55 -0.07 0.90 9.76		
-0.31 359.94 -0.37 -5.25 -0.06 0.06 0.06 0.03 0.00 -0.24 -6.19 10.25 -20.50 -0.03 0.89 9.52 -0.07 0.90 9.76		
-0.34 359.94 -0.37 -5.25 -0.06 0.06 0.00 -0.01 0.00 -0.27 -6.56 10.00 -20.50 -0.09 0.90 9.49 -0.07 0.90 9.76		
-0.35 359.94 -0.37 -5.25 0.00 0.25 0.00 -0.03 -0.02 -0.31 -6.19 10.25 -21.69 -0.10 0.89 9.44 -0.07 0.90 9.76		
-0.37 359.94 -0.37 -5.25 0.00 0.00 -0.12 -0.03 -0.01 -0.29 -5.75 10.25 -21.19 -0.11 0.88 9.47 -0.07 0.90 9.76		
