
Starting...
Startup is complete
***
Start calibration:
Place the load cell an a level stable surface.
Remove any load applied to the load cell.
Send 't' from serial monitor to set the tare offset.
Tare complete
Now, place your known mass on the loadcell.
Then send the weight of this mass (i.e. 100.0) from serial monitor.
Known mass is: 50.00
New calibration value has been set to: 109.10, use this as calibration value (calFactor) in your project sketch.
Save this value to EEPROM adress 0? y/n
Value 109.10 saved to EEPROM address: 0
End calibration
***
To re-calibrate, send 'r' from serial monitor.
For manual edit of the calibration value, send 'c' from serial monitor.
***
Orientation Sensor Test

loadCell: 50.00Orient:	|x= 0.00 	|y= 0.00 	|z= 0.00	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= 0.00	Mag:	|x= -11.38 	|y= 15.06 	|z= -35.88	Accl:	|x= 0.00 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.00 	|y= 0.00 	|z= 0.00		
loadCell: 49.97Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.23	Mag:	|x= -10.25 	|y= 16.19 	|z= -34.38	Accl:	|x= 0.00 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.95Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.27	Mag:	|x= -11.00 	|y= 15.75 	|z= -34.75	Accl:	|x= 0.02 	|y= 0.88 	|z= 9.49	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.94Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.25	Mag:	|x= -10.69 	|y= 15.75 	|z= -34.75	Accl:	|x= 0.00 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.91Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= -9.88 	|y= 16.19 	|z= -34.75	Accl:	|x= 0.00 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.89Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= -10.69 	|y= 16.19 	|z= -34.75	Accl:	|x= 0.00 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.88Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= -10.25 	|y= 17.25 	|z= -33.56	Accl:	|x= 0.00 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.86Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.27	Mag:	|x= -11.00 	|y= 17.25 	|z= -35.19	Accl:	|x= 0.00 	|y= 0.85 	|z= 9.49	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.85Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.23	Mag:	|x= -10.25 	|y= 16.87 	|z= -32.38	Accl:	|x= 0.00 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.81Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= -10.25 	|y= 16.56 	|z= -32.75	Accl:	|x= 0.00 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.78Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.21	Mag:	|x= -9.88 	|y= 16.19 	|z= -33.25	Accl:	|x= 0.00 	|y= 0.86 	|z= 9.54	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.79Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.22	Mag:	|x= -10.25 	|y= 16.19 	|z= -34.38	Accl:	|x= 0.01 	|y= 0.86 	|z= 9.48	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.81Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.23	Mag:	|x= -9.88 	|y= 16.87 	|z= -34.00	Accl:	|x= 0.02 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.80Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.25 	|z= -0.12	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.24	Mag:	|x= -9.88 	|y= 16.56 	|z= -34.00	Accl:	|x= 0.00 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.75Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= -9.88 	|y= 16.87 	|z= -34.38	Accl:	|x= 0.01 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.78Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.26	Mag:	|x= -11.00 	|y= 16.56 	|z= -33.56	Accl:	|x= 0.00 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.77Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= -10.69 	|y= 16.19 	|z= -34.38	Accl:	|x= 0.00 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.77Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.26	Mag:	|x= -9.88 	|y= 16.56 	|z= -33.56	Accl:	|x= 0.00 	|y= 0.90 	|z= 9.49	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.78Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.12 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.26	Mag:	|x= -10.69 	|y= 16.19 	|z= -33.56	Accl:	|x= 0.01 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.80Orient:	|x= 359.94 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= 1.69 	|z= -0.63	Linear:	|x= 0.20 	|y= 0.36 	|z= 0.27	Mag:	|x= -9.88 	|y= 16.87 	|z= -34.75	Accl:	|x= 0.20 	|y= 1.25 	|z= 10.04	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.84Orient:	|x= 0.00 	|y= 0.00 	|z= -5.19	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.31	Linear:	|x= 0.23 	|y= 0.50 	|z= 0.63	Mag:	|x= -11.38 	|y= 16.87 	|z= -34.38	Accl:	|x= 0.09 	|y= 1.12 	|z= 10.23	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 49.83Orient:	|x= 0.00 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.25 	|z= 0.19	Linear:	|x= -0.14 	|y= 0.29 	|z= 0.09	Mag:	|x= -6.19 	|y= 10.56 	|z= -19.50	Accl:	|x= -0.15 	|y= 1.18 	|z= 9.86	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 47.86Orient:	|x= 0.00 	|y= 0.00 	|z= -5.19	Rot:	|x= -0.19 	|y= -0.37 	|z= 0.50	Linear:	|x= -0.33 	|y= 0.03 	|z= -0.63	Mag:	|x= -6.19 	|y= 9.88 	|z= -21.00	Accl:	|x= -0.33 	|y= 0.92 	|z= 9.13	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.76		
loadCell: 44.74Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.12 	|y= -0.25 	|z= 0.37	Linear:	|x= -0.21 	|y= 0.12 	|z= -0.27	Mag:	|x= -6.19 	|y= 10.19 	|z= -20.87	Accl:	|x= -0.22 	|y= 1.01 	|z= 9.49	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 41.60Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= -1.12 	|z= 0.19	Linear:	|x= -0.04 	|y= -0.10 	|z= -0.54	Mag:	|x= -6.56 	|y= 10.50 	|z= -20.50	Accl:	|x= -0.05 	|y= 0.78 	|z= 9.21	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 38.49Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= -0.37 	|z= -0.06	Linear:	|x= 0.13 	|y= -0.15 	|z= -0.54	Mag:	|x= -6.88 	|y= 10.19 	|z= -20.50	Accl:	|x= 0.19 	|y= 0.72 	|z= 9.39	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 35.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.12 	|y= 0.19 	|z= -0.12	Linear:	|x= 0.21 	|y= -0.15 	|z= -0.37	Mag:	|x= -6.56 	|y= 10.88 	|z= -20.06	Accl:	|x= 0.20 	|y= 0.74 	|z= 9.39	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 32.25Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.63 	|z= -0.25	Linear:	|x= 0.11 	|y= -0.11 	|z= -0.42	Mag:	|x= -6.56 	|y= 10.50 	|z= -20.19	Accl:	|x= 0.00 	|y= 0.73 	|z= 9.20	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 29.12Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.75 	|z= -0.25	Linear:	|x= -0.10 	|y= -0.11 	|z= -0.53	Mag:	|x= -6.19 	|y= 10.50 	|z= -20.87	Accl:	|x= -0.11 	|y= 0.78 	|z= 9.23	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 25.96Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.63 	|z= -0.06	Linear:	|x= -0.20 	|y= -0.06 	|z= -0.55	Mag:	|x= -5.75 	|y= 10.50 	|z= -21.69	Accl:	|x= -0.22 	|y= 0.82 	|z= 9.20	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 22.78Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.19 	|y= -0.06 	|z= 0.00	Linear:	|x= -0.08 	|y= -0.01 	|z= -0.38	Mag:	|x= -6.56 	|y= 10.50 	|z= -20.87	Accl:	|x= -0.09 	|y= 0.87 	|z= 9.38	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 19.64Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.19 	|y= -0.37 	|z= 0.00	Linear:	|x= 0.04 	|y= 0.03 	|z= -0.05	Mag:	|x= -6.19 	|y= 10.50 	|z= -20.50	Accl:	|x= 0.03 	|y= 0.92 	|z= 9.71	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 16.54Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= -0.37 	|z= 0.12	Linear:	|x= 0.15 	|y= 0.05 	|z= 0.06	Mag:	|x= -6.56 	|y= 10.88 	|z= -21.25	Accl:	|x= 0.14 	|y= 0.90 	|z= 9.69	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 13.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= -0.37 	|z= 0.06	Linear:	|x= 0.11 	|y= 0.05 	|z= 0.02	Mag:	|x= -6.88 	|y= 10.88 	|z= -20.50	Accl:	|x= 0.10 	|y= 0.94 	|z= 9.78	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 10.26Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.12	Linear:	|x= 0.02 	|y= 0.01 	|z= -0.09	Mag:	|x= -5.75 	|y= 10.19 	|z= -21.25	Accl:	|x= 0.00 	|y= 0.90 	|z= 9.66	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 7.12Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= -0.04 	|y= -0.06 	|z= -0.28	Mag:	|x= -6.88 	|y= 9.38 	|z= -21.25	Accl:	|x= -0.05 	|y= 0.82 	|z= 9.48	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 3.98Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.12 	|y= 0.19 	|z= 0.00	Linear:	|x= -0.07 	|y= -0.01 	|z= -0.27	Mag:	|x= -6.56 	|y= 10.50 	|z= -21.25	Accl:	|x= -0.09 	|y= 0.88 	|z= 9.49	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: 0.84Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.12 	|y= 0.00 	|z= 0.00	Linear:	|x= -0.01 	|y= -0.05 	|z= -0.30	Mag:	|x= -6.19 	|y= 10.19 	|z= -20.56	Accl:	|x= -0.02 	|y= 0.83 	|z= 9.45	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.31Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= -0.25 	|z= -0.12	Linear:	|x= 0.04 	|y= -0.09 	|z= -0.33	Mag:	|x= -7.25 	|y= 10.19 	|z= -21.25	Accl:	|x= 0.02 	|y= 0.79 	|z= 9.42	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.34Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.19	Linear:	|x= 0.06 	|y= -0.04 	|z= -0.27	Mag:	|x= -6.19 	|y= 9.38 	|z= -21.25	Accl:	|x= 0.08 	|y= 0.82 	|z= 9.57	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.34Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.06 	|y= 0.31 	|z= -0.12	Linear:	|x= 0.04 	|y= -0.07 	|z= -0.28	Mag:	|x= -6.19 	|y= 10.50 	|z= -20.56	Accl:	|x= 0.03 	|y= 0.81 	|z= 9.47	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.35Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.37 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.04 	|z= -0.26	Mag:	|x= -6.56 	|y= 10.50 	|z= -21.25	Accl:	|x= 0.00 	|y= 0.85 	|z= 9.50	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.35Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.12 	|y= 0.12 	|z= 0.00	Linear:	|x= -0.05 	|y= 0.00 	|z= -0.30	Mag:	|x= -6.56 	|y= 9.75 	|z= -20.19	Accl:	|x= -0.06 	|y= 0.89 	|z= 9.45	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.37Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= -0.04 	|y= -0.01 	|z= -0.30	Mag:	|x= -6.56 	|y= 10.19 	|z= -20.87	Accl:	|x= -0.05 	|y= 0.88 	|z= 9.46	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= -0.19 	|z= 0.06	Linear:	|x= -0.01 	|y= 0.03 	|z= -0.20	Mag:	|x= -6.88 	|y= 10.19 	|z= -19.75	Accl:	|x= -0.02 	|y= 0.92 	|z= 9.55	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= -0.31 	|z= 0.12	Linear:	|x= 0.06 	|y= 0.01 	|z= -0.14	Mag:	|x= -6.88 	|y= 10.19 	|z= -20.87	Accl:	|x= 0.05 	|y= 0.90 	|z= 9.62	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.12	Linear:	|x= 0.06 	|y= 0.00 	|z= -0.14	Mag:	|x= -6.56 	|y= 10.19 	|z= -20.06	Accl:	|x= 0.04 	|y= 0.89 	|z= 9.61	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.37Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.16	Mag:	|x= -6.56 	|y= 9.38 	|z= -20.06	Accl:	|x= 0.01 	|y= 0.89 	|z= 9.59	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.34Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= -6.19 	|y= 10.19 	|z= -20.87	Accl:	|x= -0.01 	|y= 0.86 	|z= 9.53	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.34Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.06	Linear:	|x= -0.02 	|y= -0.03 	|z= -0.30	Mag:	|x= -5.50 	|y= 10.19 	|z= -20.06	Accl:	|x= -0.03 	|y= 0.86 	|z= 9.46	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.35Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.29	Mag:	|x= -6.19 	|y= 9.75 	|z= -20.56	Accl:	|x= -0.02 	|y= 0.87 	|z= 9.47	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.35Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.06 	|z= -0.28	Mag:	|x= -6.56 	|y= 10.50 	|z= -20.87	Accl:	|x= 0.02 	|y= 0.85 	|z= 9.53	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.12	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.25	Mag:	|x= -7.25 	|y= 10.19 	|z= -19.75	Accl:	|x= 0.02 	|y= 0.85 	|z= 9.50	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.19	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= -6.88 	|y= 10.88 	|z= -20.56	Accl:	|x= 0.01 	|y= 0.88 	|z= 9.53	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.38Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.04 	|z= -0.25	Mag:	|x= -7.25 	|y= 9.75 	|z= -20.56	Accl:	|x= 0.00 	|y= 0.84 	|z= 9.50	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.39Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= 0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.27	Mag:	|x= -7.69 	|y= 9.75 	|z= -20.06	Accl:	|x= -0.01 	|y= 0.85 	|z= 9.49	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
loadCell: -0.41Orient:	|x= 0.00 	|y= -0.06 	|z= -5.19	Rot:	|x= -0.19 	|y= -0.12 	|z= -0.06	Linear:	|x= -0.01 	|y= -0.02 	|z= -0.25	Mag:	|x= -8.00 	|y= 9.75 	|z= -20.87	Accl:	|x= -0.02 	|y= 0.86 	|z= 9.51	Accl:	|x= -0.01 	|y= 0.89 	|z= 9.76		
