Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.50 	|z= -31.25	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.31Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.22	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.31Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.04 	|y= -0.01 	|z= -0.21	Mag:	|x= 1.88 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.54	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.34Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.24	Mag:	|x= 1.88 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.11 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.36Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.26	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.75	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.35Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.19 	|y= 0.19 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.37Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.19 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.26	Mag:	|x= 2.56 	|y= -0.37 	|z= -32.00	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.34Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.12	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= 1.88 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.11 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.33Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.32Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.19 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= 1.88 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.30Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.56 	|y= 0.00 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.29Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.25	Mag:	|x= 2.56 	|y= -1.88 	|z= -32.00	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.25Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.88 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.24Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.21	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.25	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.55	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.22Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.06 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.10 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.19Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.23	Mag:	|x= 3.00 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.16Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.25 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.16Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.23	Mag:	|x= 1.88 	|y= -1.06 	|z= -30.37	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.20Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.23	Mag:	|x= 2.25 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.22Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.23	Mag:	|x= 1.88 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.20Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.24	Mag:	|x= 1.88 	|y= -0.75 	|z= -32.75	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.16Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.88 	|y= -1.88 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.12Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.12	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.22	Mag:	|x= 2.25 	|y= -1.50 	|z= -30.75	Accl:	|x= 0.10 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.12Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.25 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.88 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.11 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.10Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.05 	|y= 0.00 	|z= -0.22	Mag:	|x= 1.50 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.12 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.08Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.23	Mag:	|x= 2.25 	|y= -0.75 	|z= -29.69	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.04Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.26	Mag:	|x= 2.56 	|y= -1.50 	|z= -30.75	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.04Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.05 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.19	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.02Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.24	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.03Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.22	Mag:	|x= 2.56 	|y= -1.06 	|z= -30.75	Accl:	|x= 0.10 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.03Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.23	Mag:	|x= 2.56 	|y= -1.50 	|z= -31.19	Accl:	|x= 0.10 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.03Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.25	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.23	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.02Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.19 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.26	Mag:	|x= 3.00 	|y= 0.00 	|z= -32.75	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.00Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.21	Mag:	|x= 2.25 	|y= -0.75 	|z= -30.06	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.54	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.99Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.26	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.10 	|y= 0.86 	|z= 9.49	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.96Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.19 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.25	Mag:	|x= 3.00 	|y= -1.50 	|z= -32.38	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.93Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.90Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.04 	|y= 0.00 	|z= -0.23	Mag:	|x= 1.88 	|y= -1.06 	|z= -32.38	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.87Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.19 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.06 	|z= -30.75	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.86Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.12	Linear:	|x= 0.05 	|y= -0.01 	|z= -0.22	Mag:	|x= 2.25 	|y= -1.06 	|z= -32.38	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.54	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.86Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.04 	|y= 0.00 	|z= -0.24	Mag:	|x= 1.88 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.11 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.87Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.03 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.88 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.10 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.89Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.04 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.11 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.91Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.24	Mag:	|x= 3.00 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.95Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.22	Mag:	|x= 2.25 	|y= -0.75 	|z= -32.38	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.96Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= 3.00 	|y= -1.06 	|z= -30.75	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 686.99Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.23	Mag:	|x= 2.25 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.11 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.04Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.56 	|y= -1.06 	|z= -29.69	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.09Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.01 	|z= -0.23	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.14Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.26	Mag:	|x= 1.50 	|y= -0.75 	|z= -30.75	Accl:	|x= 0.10 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.20Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.26	Mag:	|x= 2.25 	|y= -1.06 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.26Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.04 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.88 	|y= -1.06 	|z= -30.75	Accl:	|x= 0.10 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.30Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.25 	|y= -0.25 	|z= 0.00	Linear:	|x= 0.04 	|y= -0.01 	|z= -0.22	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.19	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.54	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.35Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.56 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.37Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.37 	|z= -30.75	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.40Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.26	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.40Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.25 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.44Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.21	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.46Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.21	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.10 	|y= 0.86 	|z= 9.54	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.47Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.19	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.27	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.49	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.50Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.04 	|y= -0.01 	|z= -0.20	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.55	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.49Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.50 	|y= -0.75 	|z= -30.75	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.48Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.26	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.49	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.54Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
loadCell: 687.54Orient:	|x= 0.37 	|y= 0.37 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.25 	|z= 0.00	Linear:	|x= 0.04 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.11 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.76		
